doc_id,y,group,model,source,theme,n_sentences,n_sentences_prose,n_endings,window_used,n_chars_total,cov_log_sentences,cov_log_chars,llama_degenerate,sent_len_char_mean,sent_len_char_sd,sent_len_char_cv,sent_len_mora_mean,sent_len_mora_sd,sent_len_mora_cv,burstiness_char,burstiness_mora,para_sent_cv,taigendome_rate,dewanaku_per_sentence,comma_per_sentence,ending_mattr20
ai/claude-opus-4/web-security_2,1,ai,claude-opus-4,ai,web-security,27,18,18,18.0,626.999994,3.332204510175204,6.442540156914059,0,23.222222,19.397085,0.835281,23.851852,20.784082,0.871382,-0.089751,-0.068729,0.789158,0.5,0.0,0.481481,0.722222
ai/claude-opus-4/web-security_3,1,ai,claude-opus-4,ai,web-security,21,15,15,15.0,678.999993,3.091042453358316,6.522092787876034,0,32.333333,17.133463,0.529901,32.333333,20.260995,0.626629,-0.307274,-0.229537,0.571429,0.266667,0.047619,0.761905,0.933333
ai/claude-opus-4/web-security_4,1,ai,claude-opus-4,ai,web-security,15,10,10,10.0,612.0,2.772588722239781,6.418364935936212,0,40.8,14.344337,0.351577,44.666667,15.69147,0.351302,-0.479753,-0.480055,0.676593,0.0,0.0,0.933333,0.9
ai/claude-opus-4/web-security_5,1,ai,claude-opus-4,ai,web-security,24,13,13,13.0,610.000008,3.2188758248682006,6.415096972264885,0,25.416667,15.478255,0.608981,28.208333,19.527714,0.692268,-0.243023,-0.181846,0.595119,0.307692,0.0,0.416667,0.846154
ai/claude-sonnet-4/cicd-pipeline_1,1,ai,claude-sonnet-4,ai,cicd-pipeline,45,19,19,19.0,1099.99998,3.828641396489095,7.003974118557376,0,24.444444,20.109208,0.822649,24.244444,18.86579,0.778149,-0.097304,-0.124765,0.447765,0.210526,0.022222,0.511111,0.684211
ai/claude-sonnet-4/cicd-pipeline_2,1,ai,claude-sonnet-4,ai,cicd-pipeline,30,10,10,10.0,747.99999,3.4339872044851463,6.618738970166085,0,24.933333,18.936619,0.75949,26.866667,18.21306,0.677905,-0.136693,-0.191962,0.621825,0.3,0.0,0.266667,0.9
ai/claude-sonnet-4/cicd-pipeline_3,1,ai,claude-sonnet-4,ai,cicd-pipeline,23,12,12,12.0,700.000009,3.1780538303479458,6.552507899873392,0,30.434783,21.406675,0.703362,29.782609,21.337773,0.716451,-0.174148,-0.165195,0.655066,0.166667,0.0,0.565217,0.666667
ai/claude-sonnet-4/cicd-pipeline_4,1,ai,claude-sonnet-4,ai,cicd-pipeline,33,17,17,17.0,1080.0000089999999,3.5263605246161616,6.985641825964833,0,32.727273,21.607059,0.660216,33.575758,19.905885,0.592865,-0.204663,-0.255599,0.482951,0.058824,0.0,0.484848,0.705882
ai/claude-sonnet-4/cicd-pipeline_5,1,ai,claude-sonnet-4,ai,cicd-pipeline,24,21,21,20.0,1024.000008,3.2188758248682006,6.932447899377387,0,42.666667,16.930413,0.396807,46.25,14.793721,0.319864,-0.431837,-0.515307,0.433013,0.0,0.041667,1.083333,0.5
ai/claude-sonnet-4/code-review_1,1,ai,claude-sonnet-4,ai,code-review,19,9,9,9.0,431.999998,2.995732273553991,6.070737723383552,0,22.736842,13.356812,0.587452,26.0,16.521119,0.635428,-0.25988,-0.222922,0.4678,0.0,0.0,0.368421,1.0
ai/claude-sonnet-4/code-review_2,1,ai,claude-sonnet-4,ai,code-review,30,7,7,7.0,792.99999,3.4339872044851463,6.677083448652677,0,26.433333,12.104223,0.457915,31.2,14.918445,0.478155,-0.371822,-0.353038,0.352767,0.0,0.066667,0.533333,0.714286
ai/claude-sonnet-4/code-review_3,1,ai,claude-sonnet-4,ai,code-review,73,21,21,20.0,1314.0,4.304065093204169,7.181591944611865,0,18.0,11.304018,0.628001,21.191781,12.740462,0.601198,-0.2285,-0.249065,0.459874,0.619048,0.027397,0.164384,0.9
ai/claude-sonnet-4/code-review_4,1,ai,claude-sonnet-4,ai,code-review,57,16,16,16.0,1228.00002,4.060443010546419,7.113956125839428,0,21.54386,12.402702,0.575695,23.859649,14.449475,0.605603,-0.269281,-0.245638,0.474334,0.1875,0.017544,0.263158,0.875
ai/claude-sonnet-4/code-review_5,1,ai,claude-sonnet-4,ai,code-review,43,13,13,13.0,852.999987,3.784189633918261,6.749931178566087,0,19.837209,10.492368,0.528924,23.023256,12.481593,0.54213,-0.30811,-0.296908,0.430704,0.461538,0.0,0.186047,0.615385
ai/claude-sonnet-4/docker-intro_1,1,ai,claude-sonnet-4,ai,docker-intro,23,16,16,16.0,748.9999909999999,3.1780538303479458,6.620073194530356,0,32.565217,14.400562,0.442207,34.26087,14.521999,0.423865,-0.386764,-0.404627,0.379035,0.0,0.0,0.73913,0.8125
ai/claude-sonnet-4/docker-intro_2,1,ai,claude-sonnet-4,ai,docker-intro,18,12,12,12.0,684.0,2.9444389791664403,6.529418838262226,0,38.0,12.229291,0.321823,39.222222,14.148245,0.36072,-0.513061,-0.46981,0.527046,0.0,0.0,1.0,0.5
ai/claude-sonnet-4/docker-intro_3,1,ai,claude-sonnet-4,ai,docker-intro,21,10,10,10.0,637.999992,3.091042453358316,6.459904441857973,0,30.380952,19.739919,0.649747,31.809524,22.210292,0.698228,-0.212307,-0.177698,0.521641,0.1,0.0,0.47619,0.9
ai/claude-sonnet-4/docker-intro_4,1,ai,claude-sonnet-4,ai,docker-intro,28,16,16,16.0,801.000004,3.367295829986474,6.687108612854046,0,28.607143,14.148042,0.494563,29.142857,17.079048,0.586046,-0.338184,-0.260998,0.473804,0.25,0.0,0.5,0.875
ai/claude-sonnet-4/docker-intro_5,1,ai,claude-sonnet-4,ai,docker-intro,34,25,25,20.0,1107.000016,3.5553480614894135,7.010311881747662,0,32.558824,16.073711,0.493682,34.882353,16.450934,0.471612,-0.338973,-0.359054,0.428242,0.04,0.0,0.676471,0.808333
ai/claude-sonnet-4/git-team-rules_1,1,ai,claude-sonnet-4,ai,git-team-rules,33,14,14,14.0,883.000008,3.5263605246161616,6.7844570716874175,0,26.757576,17.360754,0.648816,26.666667,22.044949,0.826686,-0.212991,-0.094879,0.745972,0.214286,0.0,0.484848,0.571429
ai/claude-sonnet-4/git-team-rules_2,1,ai,claude-sonnet-4,ai,git-team-rules,60,22,22,20.0,1240.00002,4.110873864173311,7.123672801320643,0,20.666667,12.403852,0.600186,20.933333,16.447762,0.785721,-0.249854,-0.119996,0.765942,0.5,0.016667,0.266667,0.916667
ai/claude-sonnet-4/git-team-rules_3,1,ai,claude-sonnet-4,ai,git-team-rules,35,9,9,9.0,791.0,3.58351893845611,6.674561391814426,0,22.6,11.507016,0.50916,24.342857,14.934032,0.613487,-0.325241,-0.239551,0.657764,0.0,0.0,0.4,0.555556
ai/claude-sonnet-4/git-team-rules_4,1,ai,claude-sonnet-4,ai,git-team-rules,53,15,15,15.0,1096.999989,3.9889840465642745,7.001245612051261,0,20.698113,10.745047,0.519132,19.415094,14.030202,0.722644,-0.316542,-0.161006,0.635096,0.333333,0.0,0.283019,0.733333
ai/claude-sonnet-4/git-team-rules_5,1,ai,claude-sonnet-4,ai,git-team-rules,55,17,17,17.0,1174.000025,4.02535169073515,7.069023447854855,0,21.345455,13.528714,0.633798,20.890909,17.048245,0.81606,-0.224141,-0.101285,0.833394,0.235294,0.0,0.381818,0.705882
ai/claude-sonnet-4/python-exception_1,1,ai,claude-sonnet-4,ai,python-exception,20,14,14,14.0,752.0,3.044522437723423,6.6240652277998935,0,37.6,16.67753,0.443551,43.25,17.714048,0.409573,-0.385472,-0.418869,0.860233,0.0,0.05,0.95,0.642857
ai/claude-sonnet-4/python-exception_2,1,ai,claude-sonnet-4,ai,python-exception,20,14,14,14.0,713.0,3.044522437723423,6.570882962339584,0,35.65,9.323492,0.261529,37.05,11.27597,0.304345,-0.585378,-0.533337,0.74162,0.0,0.0,0.75,0.571429
ai/claude-sonnet-4/python-exception_3,1,ai,claude-sonnet-4,ai,python-exception,22,11,11,11.0,687.000006,3.1354942159291497,6.533788846654274,0,31.227273,15.692881,0.502538,33.5,16.830033,0.502389,-0.331081,-0.331213,0.991701,0.090909,0.0,0.727273,0.545455
ai/claude-sonnet-4/python-exception_4,1,ai,claude-sonnet-4,ai,python-exception,26,20,20,20.0,739.999988,3.295836866004329,6.6080006091017545,0,28.461538,19.590482,0.688314,32.346154,21.292726,0.658277,-0.184614,-0.206071,0.812258,0.3,0.038462,0.615385,0.6
ai/claude-sonnet-4/python-exception_5,1,ai,claude-sonnet-4,ai,python-exception,25,17,17,17.0,815.0,3.258096538021482,6.704414354964107,0,32.6,14.494137,0.444605,35.68,15.032551,0.421316,-0.384461,-0.407147,0.738647,0.117647,0.04,0.76,0.705882
ai/claude-sonnet-4/rdb-design_1,1,ai,claude-sonnet-4,ai,rdb-design,43,18,18,18.0,869.999994,3.784189633918261,6.769641969963869,0,20.232558,14.473452,0.715355,24.0,18.451697,0.768821,-0.16594,-0.130697,0.604651,0.166667,0.0,0.372093,0.5
ai/claude-sonnet-4/rdb-design_2,1,ai,claude-sonnet-4,ai,rdb-design,19,14,14,14.0,677.000001,2.995732273553991,6.519147289415322,0,35.631579,11.939367,0.335078,42.947368,15.291806,0.356059,-0.49804,-0.474862,0.404271,0.0,0.0,1.0,0.571429
ai/claude-sonnet-4/rdb-design_3,1,ai,claude-sonnet-4,ai,rdb-design,28,11,11,11.0,849.000012,3.367295829986474,6.745236363602009,0,30.321429,13.654025,0.450309,34.642857,18.445314,0.532442,-0.379016,-0.305106,0.387956,0.0,0.0,0.75,0.727273
ai/claude-sonnet-4/rdb-design_4,1,ai,claude-sonnet-4,ai,rdb-design,25,18,18,18.0,769.0,3.258096538021482,6.646390514847729,0,30.76,8.663856,0.28166,37.84,10.975172,0.290042,-0.560476,-0.550338,0.565685,0.0,0.0,0.88,0.611111
ai/claude-sonnet-4/rdb-design_5,1,ai,claude-sonnet-4,ai,rdb-design,33,22,22,20.0,892.999998,3.5263605246161616,6.795705772936378,0,27.060606,17.015037,0.628775,33.454545,20.877842,0.624066,-0.227917,-0.231477,0.643538,0.272727,0.0,0.515152,0.6
ai/claude-sonnet-4/rest-api-design_1,1,ai,claude-sonnet-4,ai,rest-api-design,20,15,15,15.0,586.0,3.044522437723423,6.375024819828097,0,29.3,11.73499,0.400512,30.65,11.921724,0.388963,-0.42805,-0.439923,0.748331,0.066667,0.0,0.45,0.666667
ai/claude-sonnet-4/rest-api-design_2,1,ai,claude-sonnet-4,ai,rest-api-design,42,24,24,20.0,1061.999988,3.7612001156935624,6.968850367053142,0,25.285714,12.780725,0.505452,21.595238,15.892585,0.73593,-0.328504,-0.15212,0.723747,0.291667,0.0,0.428571,0.62
ai/claude-sonnet-4/rest-api-design_3,1,ai,claude-sonnet-4,ai,rest-api-design,26,26,26,20.0,715.0,3.295836866004329,6.573680166960646,0,27.5,13.35391,0.485597,28.653846,14.456679,0.504528,-0.34626,-0.32932,0.474186,0.115385,0.0,0.653846,0.557143
ai/claude-sonnet-4/rest-api-design_4,1,ai,claude-sonnet-4,ai,rest-api-design,35,18,18,18.0,982.99999,3.58351893845611,6.891625886889652,0,28.085714,10.573204,0.376462,25.314286,15.890287,0.62772,-0.453001,-0.228712,0.85857,0.166667,0.028571,0.428571,0.666667
ai/claude-sonnet-4/rest-api-design_5,1,ai,claude-sonnet-4,ai,rest-api-design,25,17,17,17.0,743.0,3.258096538021482,6.612041034833092,0,29.72,15.426004,0.519045,30.96,17.198791,0.555516,-0.316617,-0.285747,0.681175,0.117647,0.04,0.6,0.882353
ai/claude-sonnet-4/team-dev_1,1,ai,claude-sonnet-4,ai,team-dev,40,23,23,20.0,1200.0,3.713572066704308,7.0909098220799835,0,30.0,20.281765,0.676059,32.575,25.880386,0.794486,-0.193276,-0.114525,0.771362,0.26087,0.025,0.75,0.7625
ai/claude-sonnet-4/team-dev_2,1,ai,claude-sonnet-4,ai,team-dev,39,21,21,20.0,1119.000012,3.6888794541139363,7.0210839750034255,0,28.692308,12.854519,0.448013,31.846154,16.649538,0.522812,-0.381203,-0.31336,0.611634,0.238095,0.025641,0.512821,0.85
ai/claude-sonnet-4/team-dev_3,1,ai,claude-sonnet-4,ai,team-dev,43,16,16,16.0,1685.999986,3.784189633918261,7.430707074247213,0,39.209302,11.325128,0.288838,43.27907,13.373569,0.309008,-0.551786,-0.527875,0.423102,0.125,0.093023,0.906977,0.875
ai/claude-sonnet-4/team-dev_4,1,ai,claude-sonnet-4,ai,team-dev,49,26,26,20.0,1194.0000029999999,3.912023005428146,7.085901466876071,0,24.367347,11.381499,0.46708,28.469388,13.970964,0.490736,-0.363252,-0.341619,0.623702,0.192308,0.020408,0.408163,0.671429
ai/claude-sonnet-4/team-dev_5,1,ai,claude-sonnet-4,ai,team-dev,42,22,22,20.0,1267.999992,3.7612001156935624,7.145984461410211,0,30.190476,13.921956,0.461137,32.095238,17.870979,0.556811,-0.368797,-0.284678,0.597614,0.090909,0.02381,0.714286,0.766667
ai/claude-sonnet-4/test-strategy_1,1,ai,claude-sonnet-4,ai,test-strategy,41,18,18,18.0,929.000017,3.7376696182833684,6.835184604426871,0,22.658537,11.224124,0.49536,26.487805,14.216311,0.536712,-0.337471,-0.30148,0.523681,0.166667,0.02439,0.463415,0.722222
ai/claude-sonnet-4/test-strategy_2,1,ai,claude-sonnet-4,ai,test-strategy,30,18,18,18.0,861.9999899999999,3.4339872044851463,6.760414679495942,0,28.733333,13.976011,0.486404,34.933333,16.750987,0.479513,-0.345529,-0.351796,0.553775,0.0,0.033333,0.866667,0.666667
ai/claude-sonnet-4/test-strategy_3,1,ai,claude-sonnet-4,ai,test-strategy,44,19,19,19.0,1030.999992,3.8066624897703196,6.93925393828957,0,23.431818,13.791298,0.588571,28.590909,16.558873,0.579166,-0.258993,-0.266492,0.495851,0.210526,0.045455,0.431818,0.736842
ai/claude-sonnet-4/test-strategy_4,1,ai,claude-sonnet-4,ai,test-strategy,44,26,26,20.0,1059.000008,3.8066624897703196,6.966024194653283,0,24.068182,13.428934,0.557954,29.295455,16.057538,0.548124,-0.283735,-0.291886,0.657129,0.307692,0.0,0.431818,0.721429
ai/claude-sonnet-4/test-strategy_5,1,ai,claude-sonnet-4,ai,test-strategy,36,16,16,16.0,1099.000008,3.6109179126442243,7.003065466059189,0,30.527778,11.378552,0.372728,32.277778,14.980749,0.46412,-0.456953,-0.366009,0.458123,0.0,0.055556,0.861111,0.625
ai/claude-sonnet-4/web-security_1,1,ai,claude-sonnet-4,ai,web-security,19,12,12,12.0,613.000002,2.995732273553991,6.419994931404472,0,32.263158,17.359487,0.538059,34.157895,18.67242,0.54665,-0.30034,-0.293117,0.593128,0.166667,0.052632,0.631579,0.916667
ai/claude-sonnet-4/web-security_2,1,ai,claude-sonnet-4,ai,web-security,33,21,21,20.0,891.999999,3.5263605246161616,6.794586579756678,0,27.030303,14.211572,0.525764,23.484848,17.929358,0.763444,-0.310818,-0.134145,0.766613,0.428571,0.0,0.393939,0.8
ai/claude-sonnet-4/web-security_3,1,ai,claude-sonnet-4,ai,web-security,27,19,19,19.0,662.0000130000001,3.332204510175204,6.496775009793706,0,24.518519,16.477528,0.672044,24.925926,19.862352,0.796855,-0.196141,-0.113056,0.790895,0.473684,0.037037,0.481481,0.894737
ai/claude-sonnet-4/web-security_4,1,ai,claude-sonnet-4,ai,web-security,26,22,22,20.0,759.999994,3.295836866004329,6.634633349977323,0,29.230769,15.665513,0.535925,33.769231,19.193965,0.568386,-0.302147,-0.275196,0.588348,0.318182,0.0,0.538462,0.65
ai/claude-sonnet-4/web-security_5,1,ai,claude-sonnet-4,ai,web-security,43,20,20,20.0,911.999986,3.784189633918261,6.816735865260905,0,21.209302,14.400514,0.678972,22.116279,16.281262,0.736166,-0.191205,-0.151963,0.48112,0.35,0.023256,0.348837,0.7
ai/gpt-3.5-turbo/cicd-pipeline_1,1,ai,gpt-3.5-turbo,ai,cicd-pipeline,26,22,22,20.0,1002.999998,3.295836866004329,6.911747298259643,0,38.576923,20.958151,0.543282,38.730769,20.274193,0.523465,-0.295939,-0.312797,0.255125,0.0,0.0,1.269231,0.683333
ai/gpt-3.5-turbo/cicd-pipeline_2,1,ai,gpt-3.5-turbo,ai,cicd-pipeline,20,20,20,20.0,1087.0,3.044522437723423,6.992096427415888,0,54.35,22.098133,0.406589,51.35,18.99546,0.369921,-0.421879,-0.459938,0.282843,0.0,0.0,1.9,0.4
ai/gpt-3.5-turbo/cicd-pipeline_3,1,ai,gpt-3.5-turbo,ai,cicd-pipeline,26,18,18,18.0,1149.999994,3.295836866004329,7.048386403509024,0,44.230769,23.912191,0.540623,42.115385,21.251836,0.50461,-0.298176,-0.329248,0.455083,0.0,0.0,1.269231,0.5
ai/gpt-3.5-turbo/cicd-pipeline_4,1,ai,gpt-3.5-turbo,ai,cicd-pipeline,39,31,31,20.0,1532.999988,3.6888794541139363,7.335633974104516,0,39.307692,20.301767,0.516483,40.0,17.760515,0.444013,-0.318841,-0.385029,0.338228,0.0,0.0,1.205128,0.345833
ai/gpt-3.5-turbo/cicd-pipeline_5,1,ai,gpt-3.5-turbo,ai,cicd-pipeline,31,26,26,20.0,1255.999999,3.4657359027997265,7.1364832077947025,0,40.516129,16.850138,0.415887,35.032258,15.609104,0.445564,-0.412542,-0.383543,0.449303,0.0,0.0,1.290323,0.371429
ai/gpt-3.5-turbo/code-review_1,1,ai,gpt-3.5-turbo,ai,code-review,22,22,22,20.0,986.999992,3.1354942159291497,6.895682689650702,0,44.863636,14.306055,0.318879,52.409091,16.405817,0.313034,-0.51644,-0.52319,0.203279,0.0,0.0,1.681818,0.416667
ai/gpt-3.5-turbo/code-review_2,1,ai,gpt-3.5-turbo,ai,code-review,18,18,18,18.0,795.000006,2.9444389791664403,6.679599193382072,0,44.166667,12.548794,0.284124,51.833333,15.316114,0.295488,-0.557482,-0.54382,0.19245,0.0,0.111111,1.333333,0.611111
ai/gpt-3.5-turbo/code-review_3,1,ai,gpt-3.5-turbo,ai,code-review,21,21,21,20.0,912.99999,3.091042453358316,6.817830560513231,0,43.47619,15.40754,0.35439,50.571429,17.0896,0.33793,-0.476679,-0.494847,0.184428,0.0,0.047619,1.238095,0.5
ai/gpt-3.5-turbo/code-review_4,1,ai,gpt-3.5-turbo,ai,code-review,17,17,17,17.0,746.999992,2.8903717578961645,6.61740296727929,0,43.941176,11.578228,0.263494,50.941176,14.786602,0.290268,-0.582912,-0.550065,0.299942,0.0,0.058824,1.470588,0.647059
ai/gpt-3.5-turbo/code-review_5,1,ai,gpt-3.5-turbo,ai,code-review,22,22,22,20.0,1079.00001,3.1354942159291497,6.984716329377525,0,49.045455,14.549218,0.296648,57.045455,17.975937,0.315116,-0.542439,-0.520778,0.11134,0.0,0.0,1.090909,0.366667
ai/gpt-3.5-turbo/docker-intro_1,1,ai,gpt-3.5-turbo,ai,docker-intro,26,15,15,15.0,982.000006,3.295836866004329,6.89060912625093,0,37.769231,12.134844,0.321289,33.346154,11.694648,0.350705,-0.513673,-0.480709,0.255125,0.0,0.0,0.461538,0.666667
ai/gpt-3.5-turbo/docker-intro_2,1,ai,gpt-3.5-turbo,ai,docker-intro,22,22,22,20.0,1063.000004,3.1354942159291497,6.969790673660988,0,48.318182,17.300516,0.358054,45.318182,14.657875,0.323444,-0.472696,-0.511209,0.435985,0.0,0.0,0.681818,0.5
ai/gpt-3.5-turbo/docker-intro_3,1,ai,gpt-3.5-turbo,ai,docker-intro,24,14,14,14.0,939.0,3.2188758248682006,6.84587987526405,0,39.125,13.358245,0.341425,35.458333,15.60176,0.440003,-0.490952,-0.388886,0.559017,0.0,0.0,0.791667,0.642857
ai/gpt-3.5-turbo/docker-intro_4,1,ai,gpt-3.5-turbo,ai,docker-intro,20,12,12,12.0,776.0,3.044522437723423,6.655440350367647,0,38.8,18.046052,0.465104,31.45,16.442247,0.522806,-0.36509,-0.313365,0.632456,0.0,0.0,0.8,0.833333
ai/gpt-3.5-turbo/docker-intro_5,1,ai,gpt-3.5-turbo,ai,docker-intro,25,19,19,19.0,991.0,3.258096538021482,6.899723107284872,0,39.64,10.869701,0.27421,34.88,15.305737,0.438811,-0.569599,-0.390036,0.195959,0.0,0.0,0.68,0.473684
ai/gpt-3.5-turbo/git-team-rules_1,1,ai,gpt-3.5-turbo,ai,git-team-rules,24,13,13,13.0,835.999992,3.2188758248682006,6.72982406093153,0,34.833333,9.14543,0.262548,37.833333,12.050818,0.318524,-0.584098,-0.516848,0.306186,0.0,0.0,0.458333,0.615385
ai/gpt-3.5-turbo/git-team-rules_2,1,ai,gpt-3.5-turbo,ai,git-team-rules,21,7,7,7.0,1065.000006,3.091042453358316,6.971668610354308,0,50.714286,13.522971,0.26665,52.714286,14.058188,0.266686,-0.578968,-0.578923,0.32646,0.0,0.0,1.380952,1.0
ai/gpt-3.5-turbo/git-team-rules_3,1,ai,gpt-3.5-turbo,ai,git-team-rules,19,5,5,5.0,635.999996,2.995732273553991,6.4567696492927285,0,33.473684,13.011608,0.388712,35.473684,13.993865,0.394486,-0.440184,-0.43422,0.148865,0.0,0.0,0.736842,1.0
ai/gpt-3.5-turbo/git-team-rules_4,1,ai,gpt-3.5-turbo,ai,git-team-rules,37,21,21,20.0,1407.999998,3.6375861597263857,7.250635510479234,0,38.054054,15.206588,0.399605,41.675676,15.668964,0.375974,-0.428975,-0.453516,0.62747,0.0,0.0,0.918919,0.6
ai/gpt-3.5-turbo/git-team-rules_5,1,ai,gpt-3.5-turbo,ai,git-team-rules,20,6,6,6.0,659.0,3.044522437723423,6.492239835020471,0,32.95,12.543823,0.380693,34.1,14.010353,0.410861,-0.448548,-0.417574,0.353553,0.0,0.0,0.85,0.833333
ai/gpt-3.5-turbo/python-exception_1,1,ai,gpt-3.5-turbo,ai,python-exception,13,13,13,13.0,546.0,2.639057329615259,6.304448802421981,0,42.0,12.127527,0.288751,46.615385,16.017003,0.343599,-0.551891,-0.488539,0.448535,0.0,0.0,1.153846,0.692308
ai/gpt-3.5-turbo/python-exception_2,1,ai,gpt-3.5-turbo,ai,python-exception,20,20,20,20.0,799.0,3.044522437723423,6.684611727667927,0,39.95,11.20926,0.280582,45.5,11.977061,0.263232,-0.56179,-0.58324,0.122474,0.0,0.0,1.1,0.5
ai/gpt-3.5-turbo/python-exception_3,1,ai,gpt-3.5-turbo,ai,python-exception,24,24,24,20.0,1030.999992,3.2188758248682006,6.93925393828957,0,42.958333,11.013171,0.256369,43.75,12.823319,0.293104,-0.591889,-0.546665,0.57735,0.0,0.0,0.958333,0.43
ai/gpt-3.5-turbo/python-exception_4,1,ai,gpt-3.5-turbo,ai,python-exception,15,15,15,15.0,550.999995,2.772588722239781,6.313548037219125,0,36.733333,9.753404,0.265519,40.066667,10.877908,0.271495,-0.580379,-0.572951,0.38873,0.0,0.0,0.8,0.6
ai/gpt-3.5-turbo/python-exception_5,1,ai,gpt-3.5-turbo,ai,python-exception,18,18,18,18.0,786.999996,2.9444389791664403,6.669498084781737,0,43.722222,10.73833,0.245603,48.222222,12.340338,0.255906,-0.605647,-0.592476,0.19245,0.0,0.0,1.0,0.555556
ai/gpt-3.5-turbo/rdb-design_1,1,ai,gpt-3.5-turbo,ai,rdb-design,25,19,19,19.0,1069.0,3.258096538021482,6.975413927455952,0,42.76,12.232024,0.286062,50.0,15.144636,0.302893,-0.555135,-0.535046,0.149666,0.0,0.0,0.92,0.526316
ai/gpt-3.5-turbo/rdb-design_2,1,ai,gpt-3.5-turbo,ai,rdb-design,18,18,18,18.0,813.999996,2.9444389791664403,6.7031881083328875,0,45.222222,13.002374,0.287522,51.5,14.496168,0.281479,-0.553372,-0.560697,0.19245,0.0,0.0,1.444444,0.666667
ai/gpt-3.5-turbo/rdb-design_3,1,ai,gpt-3.5-turbo,ai,rdb-design,26,26,26,20.0,1207.000002,3.295836866004329,7.096721380150389,0,46.423077,11.218711,0.241662,52.653846,12.529787,0.237965,-0.610744,-0.615554,0.326357,0.0,0.0,1.615385,0.664286
ai/gpt-3.5-turbo/rdb-design_4,1,ai,gpt-3.5-turbo,ai,rdb-design,20,20,20,20.0,899.0,3.044522437723423,6.802394763324311,0,44.95,10.442581,0.232315,53.3,12.841729,0.240933,-0.622961,-0.611691,0.141421,0.0,0.0,1.45,0.55
ai/gpt-3.5-turbo/rdb-design_5,1,ai,gpt-3.5-turbo,ai,rdb-design,27,27,27,20.0,1028.9999970000001,3.332204510175204,6.9373140783110605,0,38.111111,7.314791,0.191933,46.444444,9.546507,0.205547,-0.677946,-0.658998,0.368514,0.0,0.0,1.148148,0.53125
ai/gpt-3.5-turbo/rest-api-design_1,1,ai,gpt-3.5-turbo,ai,rest-api-design,28,10,10,10.0,809.999988,3.367295829986474,6.698268039318865,0,28.928571,21.2114,0.733234,26.428571,17.648206,0.66777,-0.153913,-0.199206,0.473804,0.3,0.0,0.464286,0.4
ai/gpt-3.5-turbo/rest-api-design_2,1,ai,gpt-3.5-turbo,ai,rest-api-design,22,7,7,7.0,946.0,3.1354942159291497,6.853299093186078,0,43.0,17.794279,0.41382,41.5,17.298844,0.41684,-0.414607,-0.411592,0.265043,0.0,0.045455,1.227273,0.857143
ai/gpt-3.5-turbo/rest-api-design_3,1,ai,gpt-3.5-turbo,ai,rest-api-design,20,7,7,7.0,846.0,3.044522437723423,6.741700694652055,0,42.3,14.142489,0.334338,39.15,17.681275,0.451629,-0.498871,-0.377762,0.282843,0.142857,0.0,1.2,0.857143
